#tick=716507,surfaces=15,speed=1
kind,name,precision,sample,input,output
item,coal,ten_hours,60,6761,6254
item,coal,ten_hours,61,6385,5645
item,coal,ten_hours,62,6323,5471
item,coal,ten_hours,63,6619,5391
item,coal,ten_hours,64,6729,4881
item,coal,ten_hours,65,6133,4912
item,coal,ten_hours,66,5743,4681
item,coal,ten_hours,67,6279,4994
item,coal,ten_hours,68,5820,4500
item,coal,ten_hours,69,4024,3985
item,coal,ten_hours,70,4920,4145
item,coal,ten_hours,71,4639,3767
item,coal,ten_hours,72,4521,3602
item,coal,ten_hours,73,4433,3553
item,coal,ten_hours,74,3757,2874
item,coal,ten_hours,75,3596,2550
item,coal,ten_hours,76,3786,2318
item,coal,ten_hours,77,2740,2240
item,coal,ten_hours,78,2305,2064
item,coal,ten_hours,79,3041,2200
item,coal,ten_hours,80,5160,1871
item,coal,ten_hours,81,2343,1844
item,coal,ten_hours,82,1706,1791
item,coal,ten_hours,83,1654,1581
item,coal,ten_hours,84,1547,1461
item,coal,ten_hours,85,2222,1421
item,coal,ten_hours,86,1925,1139
item,coal,ten_hours,87,1351,958
item,coal,ten_hours,88,1929,921
item,coal,ten_hours,89,1755,764
item,coal,ten_hours,90,2224,892
item,coal,ten_hours,91,1212,708
item,coal,ten_hours,92,884,586
item,coal,ten_hours,93,900,496
item,coal,ten_hours,94,900,471
item,coal,ten_hours,95,900,335
item,coal,ten_hours,96,836,405
item,coal,ten_hours,97,337,238
item,coal,ten_hours,98,0,122
item,coal,ten_hours,99,0,20
item,coal,fifty_hours,1,70841,70322
item,coal,fifty_hours,2,73868,73051
item,coal,fifty_hours,3,78996,78274
item,coal,fifty_hours,4,78553,77566
item,coal,fifty_hours,5,78856,78076
item,coal,fifty_hours,6,84199,81311
item,coal,fifty_hours,7,87049,83013
item,coal,fifty_hours,8,85180,76917
item,coal,fifty_hours,9,78534,54236
item,coal,fifty_hours,10,76646,41614
item,coal,fifty_hours,11,32666,30892
item,coal,fifty_hours,12,32817,27642
item,coal,fifty_hours,13,27999,23072
item,coal,fifty_hours,14,22270,17941
item,coal,fifty_hours,15,15468,11372
item,coal,fifty_hours,16,12410,8548
item,coal,fifty_hours,17,9182,5203
item,coal,fifty_hours,18,6120,3153
item,coal,fifty_hours,19,2073,1120
item,stone,ten_hours,1,7021,7043
item,stone,ten_hours,2,7021,7000
item,stone,ten_hours,3,7043,7026
item,stone,ten_hours,4,7023,7033
item,stone,ten_hours,5,7005,7007
item,stone,ten_hours,6,7020,7016
item,stone,ten_hours,7,7031,7038
item,stone,ten_hours,8,7003,6995
item,stone,ten_hours,9,7029,7043
item,stone,ten_hours,10,6978,6993
item,stone,ten_hours,11,6750,6755
item,stone,ten_hours,12,6748,6764
item,stone,ten_hours,13,6858,6735
item,stone,ten_hours,14,6767,6750
item,stone,ten_hours,15,6930,6912
item,stone,ten_hours,16,6962,6980
item,stone,ten_hours,17,7014,6997
item,stone,ten_hours,18,7029,7039
item,stone,ten_hours,19,6853,6931
item,stone,ten_hours,20,6310,6305
item,stone,ten_hours,21,6280,6321
item,stone,ten_hours,22,6894,6782
item,stone,ten_hours,23,7013,7002
item,stone,ten_hours,24,6982,6984
item,stone,ten_hours,25,7017,7011
item,stone,ten_hours,26,6981,7024
item,stone,ten_hours,27,6605,6644
item,stone,ten_hours,28,6338,6401
item,stone,ten_hours,29,6237,6179
item,stone,ten_hours,30,6400,6385
item,stone,ten_hours,31,6285,6293
item,stone,ten_hours,32,6399,6318
item,stone,ten_hours,33,7347,7366
item,stone,ten_hours,34,6569,6617
item,stone,ten_hours,35,6613,6603
item,stone,ten_hours,36,6869,6836
item,stone,ten_hours,37,6650,6699
item,stone,ten_hours,38,6839,6720
item,stone,ten_hours,39,7320,7321
item,stone,ten_hours,40,6417,6487
item,stone,ten_hours,41,6316,6199
item,stone,ten_hours,42,6768,6728
item,stone,ten_hours,43,8298,7789
item,stone,ten_hours,44,8637,6720
item,stone,ten_hours,45,8167,6948
item,stone,ten_hours,46,7207,7225
item,stone,ten_hours,47,7199,7249
item,stone,ten_hours,48,7124,7188
item,stone,ten_hours,49,7053,7067
item,stone,ten_hours,50,7199,7199
item,stone,ten_hours,51,7168,7137
item,stone,ten_hours,52,7175,7251
item,stone,ten_hours,53,7788,7133
item,stone,ten_hours,54,8283,5332
item,stone,ten_hours,55,8756,3290
item,stone,ten_hours,56,6519,3371
item,stone,ten_hours,57,5147,3214
item,stone,ten_hours,58,3167,3076
item,stone,ten_hours,59,3228,3258
item,stone,ten_hours,60,3164,3131
item,stone,ten_hours,61,2827,2802
item,stone,ten_hours,62,2820,2818
item,stone,ten_hours,63,2856,2770
item,stone,ten_hours,64,3356,3014
item,stone,ten_hours,65,3476,3289
item,stone,ten_hours,66,3186,2928
item,stone,ten_hours,67,2679,962
item,stone,ten_hours,68,1736,904
item,stone,ten_hours,69,900,896
item,stone,ten_hours,70,900,904
item,stone,ten_hours,71,933,896
item,stone,ten_hours,72,976,978
item,stone,ten_hours,73,974,970
item,stone,ten_hours,74,976,980
item,stone,ten_hours,75,974,970
item,stone,ten_hours,76,976,980
item,stone,ten_hours,77,974,970
item,stone,ten_hours,78,976,980
item,stone,ten_hours,79,974,970
item,stone,ten_hours,80,976,980
item,stone,ten_hours,81,1055,970
item,stone,ten_hours,82,1298,644
item,stone,ten_hours,83,1311,14
item,stone,ten_hours,84,210,0
item,stone,ten_hours,85,210,0
item,stone,ten_hours,86,210,375
item,stone,ten_hours,87,28,170
item,stone,ten_hours,88,62,515
item,stone,ten_hours,89,210,0
item,stone,ten_hours,90,210,325
item,stone,ten_hours,91,210,40
item,stone,ten_hours,92,210,0
item,stone,ten_hours,93,210,0
item,stone,ten_hours,94,210,320
item,stone,ten_hours,95,168,0
item,stone,ten_hours,96,138,15
item,stone,ten_hours,97,0,150
item,stone,ten_hours,98,0,90
item,stone,ten_hours,99,0,275
item,stone,fifty_hours,1,35088,35099
item,stone,fifty_hours,2,34101,33997
item,stone,fifty_hours,3,34788,34859
item,stone,fifty_hours,4,33479,33394
item,stone,fifty_hours,5,33178,33259
item,stone,fifty_hours,6,33000,32979
item,stone,fifty_hours,7,34291,34179
item,stone,fifty_hours,8,36436,33923
item,stone,fifty_hours,9,36750,35677
item,stone,fifty_hours,10,37613,34052
item,stone,fifty_hours,11,26817,16209
item,stone,fifty_hours,12,15023,14535
item,stone,fifty_hours,13,11977,8979
item,stone,fifty_hours,14,4759,4728
item,stone,fifty_hours,15,4874,4870
item,stone,fifty_hours,16,4850,2608
item,stone,fifty_hours,17,720,1060
item,stone,fifty_hours,18,1050,685
item,stone,fifty_hours,19,306,530
item,stone-brick,ten_hours,1,2705,2635
item,stone-brick,ten_hours,2,2695,2650
item,stone-brick,ten_hours,3,2700,2620
item,stone-brick,ten_hours,4,2701,2650
item,stone-brick,ten_hours,5,2698,2630
item,stone-brick,ten_hours,6,2698,2630
item,stone-brick,ten_hours,7,2704,2580
item,stone-brick,ten_hours,8,2699,2580
item,stone-brick,ten_hours,9,2698,2580
item,stone-brick,ten_hours,10,2700,2550
item,stone-brick,ten_hours,11,2696,2515
item,stone-brick,ten_hours,12,2706,2775
item,stone-brick,ten_hours,13,2696,2790
item,stone-brick,ten_hours,14,2699,2775
item,stone-brick,ten_hours,15,2703,2790
item,stone-brick,ten_hours,16,2705,2895
item,stone-brick,ten_hours,17,2694,2575
item,stone-brick,ten_hours,18,2699,2560
item,stone-brick,ten_hours,19,2700,2575
item,stone-brick,ten_hours,20,2693,2290
item,stone-brick,ten_hours,21,2708,2105
item,stone-brick,ten_hours,22,2698,2125
item,stone-brick,ten_hours,23,2692,2630
item,stone-brick,ten_hours,24,2702,2690
item,stone-brick,ten_hours,25,2699,2665
item,stone-brick,ten_hours,26,2738,2680
item,stone-brick,ten_hours,27,2737,2580
item,stone-brick,ten_hours,28,2736,2620
item,stone-brick,ten_hours,29,2736,2230
item,stone-brick,ten_hours,30,2674,2535
item,stone-brick,ten_hours,31,2577,2660
item,stone-brick,ten_hours,32,2738,2580
item,stone-brick,ten_hours,33,2637,2820
item,stone-brick,ten_hours,34,2573,2900
item,stone-brick,ten_hours,35,2696,2465
item,stone-brick,ten_hours,36,2734,2565
item,stone-brick,ten_hours,37,2738,3225
item,stone-brick,ten_hours,38,2740,2690
item,stone-brick,ten_hours,39,2734,2845
item,stone-brick,ten_hours,40,2749,3415
item,stone-brick,ten_hours,41,2954,2735
item,stone-brick,ten_hours,42,3318,2480
item,stone-brick,ten_hours,43,3332,3210
item,stone-brick,ten_hours,44,3189,3120
item,stone-brick,ten_hours,45,3168,3225
item,stone-brick,ten_hours,46,3150,2755
item,stone-brick,ten_hours,47,3148,2715
item,stone-brick,ten_hours,48,3193,2775
item,stone-brick,ten_hours,49,3236,2705
item,stone-brick,ten_hours,50,3203,2790
item,stone-brick,ten_hours,51,3197,2720
item,stone-brick,ten_hours,52,3199,2740
item,stone-brick,ten_hours,53,3195,2540
item,stone-brick,ten_hours,54,2257,1185
item,stone-brick,ten_hours,55,1383,900
item,stone-brick,ten_hours,56,1313,950
item,stone-brick,ten_hours,57,1393,900
item,stone-brick,ten_hours,58,1446,900
item,stone-brick,ten_hours,59,1416,940
item,stone-brick,ten_hours,60,1454,950
item,stone-brick,ten_hours,61,1311,1030
item,stone-brick,ten_hours,62,1319,1360
item,stone-brick,ten_hours,63,1316,1410
item,stone-brick,ten_hours,64,1418,1340
item,stone-brick,ten_hours,65,1441,1240
item,stone-brick,ten_hours,66,1273,960
item,stone-brick,ten_hours,67,479,460
item,stone-brick,ten_hours,68,452,430
item,stone-brick,ten_hours,69,448,400
item,stone-brick,ten_hours,70,452,400
item,stone-brick,ten_hours,71,448,400
item,stone-brick,ten_hours,72,489,400
item,stone-brick,ten_hours,73,485,400
item,stone-brick,ten_hours,74,490,410
item,stone-brick,ten_hours,75,485,510
item,stone-brick,ten_hours,76,490,490
item,stone-brick,ten_hours,77,485,400
item,stone-brick,ten_hours,78,490,400
item,stone-brick,ten_hours,79,485,380
item,stone-brick,ten_hours,80,490,400
item,stone-brick,ten_hours,81,485,390
item,stone-brick,ten_hours,82,115,50
item,stone-brick,ten_hours,83,6,0
item,stone-brick,fifty_hours,1,13497,13000
item,stone-brick,fifty_hours,2,13497,13405
item,stone-brick,fifty_hours,3,13501,13395
item,stone-brick,fifty_hours,4,13493,11840
item,stone-brick,fifty_hours,5,13646,12775
item,stone-brick,fifty_hours,6,13199,13495
item,stone-brick,fifty_hours,7,13642,13790
item,stone-brick,fifty_hours,8,15542,14960
item,stone-brick,fifty_hours,9,15895,14175
item,stone-brick,fifty_hours,10,15051,11975
item,stone-brick,fifty_hours,11,6951,4590
item,stone-brick,fifty_hours,12,6818,6090
item,stone-brick,fifty_hours,13,4093,3490
item,stone-brick,fifty_hours,14,2364,2010
item,stone-brick,fifty_hours,15,2435,2180
item,stone-brick,fifty_hours,16,1096,840
item,iron-gear-wheel,ten_hours,1,3356,3338
item,iron-gear-wheel,ten_hours,2,3389,3390
item,iron-gear-wheel,ten_hours,3,3486,3529
item,iron-gear-wheel,ten_hours,4,3387,3389
item,iron-gear-wheel,ten_hours,5,3581,3547
item,iron-gear-wheel,ten_hours,6,3780,3456
item,iron-gear-wheel,ten_hours,7,3864,3550
item,iron-gear-wheel,ten_hours,8,3802,3573
item,iron-gear-wheel,ten_hours,9,3844,3623
item,iron-gear-wheel,ten_hours,10,3964,3767
item,iron-gear-wheel,ten_hours,11,3905,3711
item,iron-gear-wheel,ten_hours,12,3815,3652
item,iron-gear-wheel,ten_hours,13,3930,3706
item,iron-gear-wheel,ten_hours,14,3886,3670
item,iron-gear-wheel,ten_hours,15,4079,3861
item,iron-gear-wheel,ten_hours,16,4110,3954
item,iron-gear-wheel,ten_hours,17,4206,4016
item,iron-gear-wheel,ten_hours,18,4724,4394
item,iron-gear-wheel,ten_hours,19,4911,4721
item,iron-gear-wheel,ten_hours,20,4722,4596
item,iron-gear-wheel,ten_hours,21,5074,4925
item,iron-gear-wheel,ten_hours,22,5042,5058
item,iron-gear-wheel,ten_hours,23,5200,4937
item,iron-gear-wheel,ten_hours,24,5461,4977
item,iron-gear-wheel,ten_hours,25,5571,5217
item,iron-gear-wheel,ten_hours,26,5705,5251
item,iron-gear-wheel,ten_hours,27,5609,5101
item,iron-gear-wheel,ten_hours,28,5844,5225
item,iron-gear-wheel,ten_hours,29,6028,5499
item,iron-gear-wheel,ten_hours,30,6371,5907
item,iron-gear-wheel,ten_hours,31,6915,6205
item,iron-gear-wheel,ten_hours,32,7028,6259
item,iron-gear-wheel,ten_hours,33,7414,6402
item,iron-gear-wheel,ten_hours,34,7950,6769
item,iron-gear-wheel,ten_hours,35,7663,6828
item,iron-gear-wheel,ten_hours,36,7522,6310
item,iron-gear-wheel,ten_hours,37,7489,6298
item,iron-gear-wheel,ten_hours,38,7705,6399
item,iron-gear-wheel,ten_hours,39,7685,6104
item,iron-gear-wheel,ten_hours,40,8221,7671
item,iron-gear-wheel,ten_hours,41,8264,7345
item,iron-gear-wheel,ten_hours,42,9232,8653
item,iron-gear-wheel,ten_hours,43,9558,9201
item,iron-gear-wheel,ten_hours,44,9333,9291
item,iron-gear-wheel,ten_hours,45,9682,10084
item,iron-gear-wheel,ten_hours,46,9872,10146
item,iron-gear-wheel,ten_hours,47,9581,9379
item,iron-gear-wheel,ten_hours,48,9625,9578
item,iron-gear-wheel,ten_hours,49,9581,9350
item,iron-gear-wheel,ten_hours,50,9446,8955
item,iron-gear-wheel,ten_hours,51,8984,9076
item,iron-gear-wheel,ten_hours,52,9275,8872
item,iron-gear-wheel,ten_hours,53,9975,9159
item,iron-gear-wheel,ten_hours,54,10373,9906
item,iron-gear-wheel,ten_hours,55,9739,9013
item,iron-gear-wheel,ten_hours,56,7682,7241
item,iron-gear-wheel,ten_hours,57,7130,7103
item,iron-gear-wheel,ten_hours,58,6907,7066
item,iron-gear-wheel,ten_hours,59,6878,7194
item,iron-gear-wheel,ten_hours,60,6462,6580
item,iron-gear-wheel,ten_hours,61,5737,5702
item,iron-gear-wheel,ten_hours,62,5703,5072
item,iron-gear-wheel,ten_hours,63,4340,4264
item,iron-gear-wheel,ten_hours,64,3441,3094
item,iron-gear-wheel,ten_hours,65,3163,2725
item,iron-gear-wheel,ten_hours,66,2653,2572
item,iron-gear-wheel,ten_hours,67,2510,2545
item,iron-gear-wheel,ten_hours,68,2358,2314
item,iron-gear-wheel,ten_hours,69,2382,2116
item,iron-gear-wheel,ten_hours,70,1860,2345
item,iron-gear-wheel,ten_hours,71,1549,1624
item,iron-gear-wheel,ten_hours,72,1383,1606
item,iron-gear-wheel,ten_hours,73,1623,1798
item,iron-gear-wheel,ten_hours,74,1732,1459
item,iron-gear-wheel,ten_hours,75,1524,1250
item,iron-gear-wheel,ten_hours,76,1663,1379
item,iron-gear-wheel,ten_hours,77,1820,1545
item,iron-gear-wheel,ten_hours,78,1145,1182
item,iron-gear-wheel,ten_hours,79,1211,1218
item,iron-gear-wheel,ten_hours,80,1236,1216
item,iron-gear-wheel,ten_hours,81,1420,1439
item,iron-gear-wheel,ten_hours,82,1228,1425
item,iron-gear-wheel,ten_hours,83,1436,1029
item,iron-gear-wheel,ten_hours,84,1557,1188
item,iron-gear-wheel,ten_hours,85,1088,1005
item,iron-gear-wheel,ten_hours,86,971,970
item,iron-gear-wheel,ten_hours,87,809,788
item,iron-gear-wheel,ten_hours,88,646,531
item,iron-gear-wheel,ten_hours,89,535,629
item,iron-gear-wheel,ten_hours,90,555,506
item,iron-gear-wheel,ten_hours,91,892,777
item,iron-gear-wheel,ten_hours,92,143,245
item,iron-gear-wheel,ten_hours,93,232,306
item,iron-gear-wheel,ten_hours,94,356,219
item,iron-gear-wheel,ten_hours,95,141,55
item,iron-gear-wheel,ten_hours,96,55,57
item,iron-gear-wheel,ten_hours,97,87,87
item,iron-gear-wheel,ten_hours,98,90,87
item,iron-gear-wheel,ten_hours,99,12,12
item,iron-gear-wheel,fifty_hours,1,18871,17749
item,iron-gear-wheel,fifty_hours,2,19500,18506
item,iron-gear-wheel,fifty_hours,3,22030,20946
item,iron-gear-wheel,fifty_hours,4,25499,24493
item,iron-gear-wheel,fifty_hours,5,28757,26293
item,iron-gear-wheel,fifty_hours,6,35678,31542
item,iron-gear-wheel,fifty_hours,7,38064,31939
item,iron-gear-wheel,fifty_hours,8,44608,42161
item,iron-gear-wheel,fifty_hours,9,48341,48537
item,iron-gear-wheel,fifty_hours,10,48053,45968
item,iron-gear-wheel,fifty_hours,11,38336,37617
item,iron-gear-wheel,fifty_hours,12,25683,24712
item,iron-gear-wheel,fifty_hours,13,13066,12272
item,iron-gear-wheel,fifty_hours,14,8147,8832
item,iron-gear-wheel,fifty_hours,15,7363,6574
item,iron-gear-wheel,fifty_hours,16,6877,6297
item,iron-gear-wheel,fifty_hours,17,4049,3923
item,iron-gear-wheel,fifty_hours,18,2178,2053
item,iron-gear-wheel,fifty_hours,19,385,298
item,copper-cable,ten_hours,1,140232,140204
item,copper-cable,ten_hours,2,141254,141337
item,copper-cable,ten_hours,3,141518,141516
item,copper-cable,ten_hours,4,141568,141505
item,copper-cable,ten_hours,5,141924,141990
item,copper-cable,ten_hours,6,141970,141949
item,copper-cable,ten_hours,7,142038,142008
item,copper-cable,ten_hours,8,141836,141885
item,copper-cable,ten_hours,9,141936,141883
item,copper-cable,ten_hours,10,142092,142066
item,copper-cable,ten_hours,11,142002,142071
item,copper-cable,ten_hours,12,141870,141834
item,copper-cable,ten_hours,13,141992,141995
item,copper-cable,ten_hours,14,141700,141727
item,copper-cable,ten_hours,15,142094,142072
item,copper-cable,ten_hours,16,142028,141995
item,copper-cable,ten_hours,17,142242,142179
item,copper-cable,ten_hours,18,142288,142381
item,copper-cable,ten_hours,19,143146,143108
item,copper-cable,ten_hours,20,143822,143815
item,copper-cable,ten_hours,21,144412,144447
item,copper-cable,ten_hours,22,145692,145657
item,copper-cable,ten_hours,23,146790,146719
item,copper-cable,ten_hours,24,146892,146991
item,copper-cable,ten_hours,25,147152,147057
item,copper-cable,ten_hours,26,146676,146758
item,copper-cable,ten_hours,27,144460,144367
item,copper-cable,ten_hours,28,144964,144898
item,copper-cable,ten_hours,29,145740,145794
item,copper-cable,ten_hours,30,147598,147558
item,copper-cable,ten_hours,31,149054,149012
item,copper-cable,ten_hours,32,145542,145500
item,copper-cable,ten_hours,33,145172,145176
item,copper-cable,ten_hours,34,145914,145525
item,copper-cable,ten_hours,35,147232,147097
item,copper-cable,ten_hours,36,148434,148414
item,copper-cable,ten_hours,37,148212,147977
item,copper-cable,ten_hours,38,147892,147900
item,copper-cable,ten_hours,39,147204,147022
item,copper-cable,ten_hours,40,148794,148729
item,copper-cable,ten_hours,41,146214,145228
item,copper-cable,ten_hours,42,123804,122703
item,copper-cable,ten_hours,43,118348,118137
item,copper-cable,ten_hours,44,113104,112791
item,copper-cable,ten_hours,45,111416,111035
item,copper-cable,ten_hours,46,106482,106177
item,copper-cable,ten_hours,47,85762,84634
item,copper-cable,ten_hours,48,77866,77581
item,copper-cable,ten_hours,49,75768,75638
item,copper-cable,ten_hours,50,73080,72169
item,copper-cable,ten_hours,51,68122,67607
item,copper-cable,ten_hours,52,50106,49035
item,copper-cable,ten_hours,53,38186,37489
item,copper-cable,ten_hours,54,27036,26943
item,copper-cable,ten_hours,55,26690,26638
item,copper-cable,ten_hours,56,23750,23891
item,copper-cable,ten_hours,57,22568,22614
item,copper-cable,ten_hours,58,22302,22175
item,copper-cable,ten_hours,59,23950,23662
item,copper-cable,ten_hours,60,20200,19828
item,copper-cable,ten_hours,61,14452,14392
item,copper-cable,ten_hours,62,14222,14216
item,copper-cable,ten_hours,63,14000,14048
item,copper-cable,ten_hours,64,12408,12684
item,copper-cable,ten_hours,65,10808,10634
item,copper-cable,ten_hours,66,10206,10026
item,copper-cable,ten_hours,67,9116,9171
item,copper-cable,ten_hours,68,9774,9663
item,copper-cable,ten_hours,69,7860,7872
item,copper-cable,ten_hours,70,7156,7169
item,copper-cable,ten_hours,71,6934,6921
item,copper-cable,ten_hours,72,6690,6687
item,copper-cable,ten_hours,73,7346,7371
item,copper-cable,ten_hours,74,6194,5733
item,copper-cable,ten_hours,75,5138,5118
item,copper-cable,ten_hours,76,5462,5445
item,copper-cable,ten_hours,77,4052,3924
item,copper-cable,ten_hours,78,1616,1821
item,copper-cable,ten_hours,79,1970,1813
item,copper-cable,ten_hours,80,2090,2079
item,copper-cable,ten_hours,81,1990,2019
item,copper-cable,ten_hours,82,1806,1743
item,copper-cable,ten_hours,83,2528,2553
item,copper-cable,ten_hours,84,2130,2166
item,copper-cable,ten_hours,85,1910,1887
item,copper-cable,ten_hours,86,1606,1665
item,copper-cable,ten_hours,87,1232,1494
item,copper-cable,ten_hours,88,1136,1002
item,copper-cable,ten_hours,89,618,628
item,copper-cable,ten_hours,90,872,727
item,copper-cable,ten_hours,91,674,955
item,copper-cable,ten_hours,92,818,882
item,copper-cable,ten_hours,93,720,519
item,copper-cable,ten_hours,94,632,471
item,copper-cable,ten_hours,95,278,180
item,copper-cable,ten_hours,96,42,42
item,copper-cable,fifty_hours,1,709704,709715
item,copper-cable,fifty_hours,2,709656,709693
item,copper-cable,fifty_hours,3,711798,711735
item,copper-cable,fifty_hours,4,727608,727629
item,copper-cable,fifty_hours,5,728992,728874
item,copper-cable,fifty_hours,6,733280,732771
item,copper-cable,fifty_hours,7,738974,738410
item,copper-cable,fifty_hours,8,650264,647588
item,copper-cable,fifty_hours,9,457294,455065
item,copper-cable,fifty_hours,10,256530,253243
item,copper-cable,fifty_hours,11,119260,118980
item,copper-cable,fifty_hours,12,75282,75168
item,copper-cable,fifty_hours,13,47764,47366
item,copper-cable,fifty_hours,14,34320,33881
item,copper-cable,fifty_hours,15,18238,18121
item,copper-cable,fifty_hours,16,10544,10560
item,copper-cable,fifty_hours,17,6502,6676
item,copper-cable,fifty_hours,18,3716,3554
item,copper-cable,fifty_hours,19,320,222
item,electronic-circuit,ten_hours,1,40331,39579
item,electronic-circuit,ten_hours,2,40734,39726
item,electronic-circuit,ten_hours,3,40807,39709
item,electronic-circuit,ten_hours,4,40793,40061
item,electronic-circuit,ten_hours,5,40971,40015
item,electronic-circuit,ten_hours,6,40949,40063
item,electronic-circuit,ten_hours,7,40978,40265
item,electronic-circuit,ten_hours,8,40930,40247
item,electronic-circuit,ten_hours,9,40931,40379
item,electronic-circuit,ten_hours,10,41013,40333
item,electronic-circuit,ten_hours,11,40994,40429
item,electronic-circuit,ten_hours,12,40919,40176
item,electronic-circuit,ten_hours,13,40971,40351
item,electronic-circuit,ten_hours,14,40885,40381
item,electronic-circuit,ten_hours,15,41001,40438
item,electronic-circuit,ten_hours,16,40923,40235
item,electronic-circuit,ten_hours,17,41008,40316
item,electronic-circuit,ten_hours,18,40945,40410
item,electronic-circuit,ten_hours,19,41053,40619
item,electronic-circuit,ten_hours,20,40928,40344
item,electronic-circuit,ten_hours,21,40626,40122
item,electronic-circuit,ten_hours,22,41026,40007
item,electronic-circuit,ten_hours,23,41395,40133
item,electronic-circuit,ten_hours,24,41465,40454
item,electronic-circuit,ten_hours,25,41488,40348
item,electronic-circuit,ten_hours,26,41702,40643
item,electronic-circuit,ten_hours,27,41794,40417
item,electronic-circuit,ten_hours,28,41905,40790
item,electronic-circuit,ten_hours,29,42051,40976
item,electronic-circuit,ten_hours,30,42396,41258
item,electronic-circuit,ten_hours,31,42711,41111
item,electronic-circuit,ten_hours,32,42173,41547
item,electronic-circuit,ten_hours,33,41872,41547
item,electronic-circuit,ten_hours,34,41874,41439
item,electronic-circuit,ten_hours,35,41846,41679
item,electronic-circuit,ten_hours,36,42068,41239
item,electronic-circuit,ten_hours,37,42048,40877
item,electronic-circuit,ten_hours,38,41861,40821
item,electronic-circuit,ten_hours,39,41535,40757
item,electronic-circuit,ten_hours,40,42161,40891
item,electronic-circuit,ten_hours,41,41556,36014
item,electronic-circuit,ten_hours,42,35193,30895
item,electronic-circuit,ten_hours,43,33429,31195
item,electronic-circuit,ten_hours,44,31475,31489
item,electronic-circuit,ten_hours,45,30931,29407
item,electronic-circuit,ten_hours,46,29986,24467
item,electronic-circuit,ten_hours,47,22761,20937
item,electronic-circuit,ten_hours,48,20529,20453
item,electronic-circuit,ten_hours,49,20319,20350
item,electronic-circuit,ten_hours,50,19542,20385
item,electronic-circuit,ten_hours,51,18186,16036
item,electronic-circuit,ten_hours,52,13739,9037
item,electronic-circuit,ten_hours,53,10620,7747
item,electronic-circuit,ten_hours,54,7459,7315
item,electronic-circuit,ten_hours,55,7466,7159
item,electronic-circuit,ten_hours,56,6758,6326
item,electronic-circuit,ten_hours,57,6259,6399
item,electronic-circuit,ten_hours,58,6235,5879
item,electronic-circuit,ten_hours,59,6400,6400
item,electronic-circuit,ten_hours,60,5629,4415
item,electronic-circuit,ten_hours,61,3983,3767
item,electronic-circuit,ten_hours,62,3966,4179
item,electronic-circuit,ten_hours,63,3945,3686
item,electronic-circuit,ten_hours,64,3540,2939
item,electronic-circuit,ten_hours,65,2801,2852
item,electronic-circuit,ten_hours,66,2589,3056
item,electronic-circuit,ten_hours,67,2382,2985
item,electronic-circuit,ten_hours,68,2506,2903
item,electronic-circuit,ten_hours,69,1955,2681
item,electronic-circuit,ten_hours,70,1796,2556
item,electronic-circuit,ten_hours,71,1725,1737
item,electronic-circuit,ten_hours,72,1651,1336
item,electronic-circuit,ten_hours,73,1881,1551
item,electronic-circuit,ten_hours,74,1842,827
item,electronic-circuit,ten_hours,75,1707,590
item,electronic-circuit,ten_hours,76,1815,659
item,electronic-circuit,ten_hours,77,1305,794
item,electronic-circuit,ten_hours,78,549,589
item,electronic-circuit,ten_hours,79,603,601
item,electronic-circuit,ten_hours,80,618,610
item,electronic-circuit,ten_hours,81,638,704
item,electronic-circuit,ten_hours,82,584,506
item,electronic-circuit,ten_hours,83,852,627
item,electronic-circuit,ten_hours,84,719,591
item,electronic-circuit,ten_hours,85,627,551
item,electronic-circuit,ten_hours,86,554,552
item,electronic-circuit,ten_hours,87,448,458
item,electronic-circuit,ten_hours,88,305,205
item,electronic-circuit,ten_hours,89,206,258
item,electronic-circuit,ten_hours,90,211,265
item,electronic-circuit,ten_hours,91,307,233
item,electronic-circuit,ten_hours,92,292,161
item,electronic-circuit,ten_hours,93,173,151
item,electronic-circuit,ten_hours,94,147,48
item,electronic-circuit,ten_hours,95,38,35
item,electronic-circuit,ten_hours,96,10,10
item,electronic-circuit,fifty_hours,1,204759,200969
item,electronic-circuit,fifty_hours,2,204782,201670
item,electronic-circuit,fifty_hours,3,204930,202018
item,electronic-circuit,fifty_hours,4,205440,201060
item,electronic-circuit,fifty_hours,5,208940,203174
item,electronic-circuit,fifty_hours,6,211026,206902
item,electronic-circuit,fifty_hours,7,209358,205373
item,electronic-circuit,fifty_hours,8,183814,170484
item,electronic-circuit,fifty_hours,9,124526,115614
item,electronic-circuit,fifty_hours,10,69546,60520
item,electronic-circuit,fifty_hours,11,33118,32163
item,electronic-circuit,fifty_hours,12,21063,18986
item,electronic-circuit,fifty_hours,13,12233,14477
item,electronic-circuit,fifty_hours,14,8895,8007
item,electronic-circuit,fifty_hours,15,5979,3233
item,electronic-circuit,fifty_hours,16,3411,3038
item,electronic-circuit,fifty_hours,17,2140,2024
item,electronic-circuit,fifty_hours,18,1130,858
item,electronic-circuit,fifty_hours,19,48,45
item,advanced-circuit,ten_hours,1,6956,6436
item,advanced-circuit,ten_hours,2,6952,6362
item,advanced-circuit,ten_hours,3,6954,6449
item,advanced-circuit,ten_hours,4,6950,6344
item,advanced-circuit,ten_hours,5,6958,6353
item,advanced-circuit,ten_hours,6,6956,6421
item,advanced-circuit,ten_hours,7,6955,6384
