#tick=1449059,netprod=8792136986877.3,nets=3379
kind,name,sample,input,output
pw,bulk-inserter,83,1733.8954166667,0
pw,bulk-inserter,84,1581.83875,0
pw,bulk-inserter,85,1394.3113888889,0
pw,bulk-inserter,86,970.16986111111,0
pw,bulk-inserter,87,526.74149305556,0
pw,bulk-inserter,88,465.41434027778,0
pw,bulk-inserter,89,540.14423611111,0
pw,bulk-inserter,90,536.23739583333,0
pw,bulk-inserter,91,448.65979166667,0
pw,bulk-inserter,92,541.48871527778,0
pw,bulk-inserter,93,488.13149305556,0
pw,bulk-inserter,94,568.47930555556,0
pw,bulk-inserter,95,333.61680555556,0
pw,bulk-inserter,96,66.666662326389,0
pw,bulk-inserter,97,66.666662326389,0
pw,bulk-inserter,98,79.452404513889,0
pw,bulk-inserter,99,75.190486111111,0
pw,bulk-inserter,100,75.190486111111,0
pw,bulk-inserter,101,66.666662326389,0
pw,bulk-inserter,102,131.42847222222,0
pw,pump,1,2886.9136111111,0
pw,pump,2,2873.3336111111,0
pw,pump,3,2845.8027777778,0
pw,pump,4,2845.6872222222,0
pw,pump,5,2845.0288888889,0
pw,pump,6,2978.8702777778,0
pw,pump,7,2912.7030555556,0
pw,pump,8,3017.9602777778,0
pw,pump,9,3018.3402777778,0
pw,pump,10,2864.7161111111,0
pw,pump,11,2665.4736111111,0
pw,pump,12,2723.3741666667,0
pw,pump,13,2770.1516666667,0
pw,pump,14,2777.6483333333,0
pw,pump,15,2760.0091666667,0
pw,pump,16,2762.5247222222,0
pw,pump,17,2789.7241666667,0
pw,pump,18,2819.3197222222,0
pw,pump,19,2812.9691666667,0
pw,pump,20,2828.7002777778,0
pw,pump,21,2837.3530555556,0
pw,pump,22,2838.2833333333,0
pw,pump,23,2832.6688888889,0
pw,pump,24,2809.4347222222,0
pw,pump,25,2810.4125,0
pw,pump,26,2870.1155555556,0
pw,pump,27,2893.8427777778,0
pw,pump,28,2870.7969444444,0
pw,pump,29,2871.48,0
pw,pump,30,2873.6647222222,0
pw,pump,31,2911.1736111111,0
pw,pump,32,3116.7416666667,0
pw,pump,33,3115.5036111111,0
pw,pump,34,3060.2686111111,0
pw,pump,35,2837.6708333333,0
pw,pump,36,2886.3030555556,0
pw,pump,37,2867.2280555556,0
pw,pump,38,2900.8363888889,0
pw,pump,39,2915.7869444444,0
pw,pump,40,2926.1677777778,0
pw,pump,41,2991.2244444444,0
pw,pump,42,3007.2127777778,0
pw,pump,43,2918.7694444444,0
pw,pump,44,2786.6672222222,0
pw,pump,45,2855.1033333333,0
pw,pump,46,2858.9841666667,0
pw,pump,47,2878.5272222222,0
pw,pump,48,2878.8166666667,0
pw,pump,49,2988.2,0
pw,pump,50,2892.0025,0
pw,pump,51,2797.1033333333,0
pw,pump,52,2679.7038888889,0
pw,pump,53,2643.3102777778,0
pw,pump,54,2669.2636111111,0
pw,pump,55,2661.8919444444,0
pw,pump,56,2672.2891666667,0
pw,pump,57,2714.3608333333,0
pw,pump,58,2726.7455555556,0
pw,pump,59,2771.7405555556,0
pw,pump,60,2812.7283333333,0
pw,pump,61,2800.1869444444,0
pw,pump,62,2785.5022222222,0
pw,pump,63,2807.8883333333,0
pw,pump,64,2764.7897222222,0
pw,pump,65,2811.5702777778,0
pw,pump,66,2783.135,0
pw,pump,67,2754.8147222222,0
pw,pump,68,2788.0338888889,0
pw,pump,69,2682.5083333333,0
pw,pump,70,2633.8669444444,0
pw,pump,71,2677.6827777778,0
pw,pump,72,2656.6438888889,0
pw,pump,73,2656.6530555556,0
pw,pump,74,2602.4333333333,0
pw,pump,75,2646.2663888889,0
pw,pump,76,2649.8836111111,0
pw,pump,77,2638.0130555556,0
pw,pump,78,2691.2816666667,0
pw,pump,79,2606.4163888889,0
pw,pump,80,2584.8819444444,0
pw,pump,81,2632.1516666667,0
pw,pump,82,2607.9694444444,0
pw,pump,83,2575.0441666667,0
pw,pump,84,2660.4525,0
pw,pump,85,2644.1444444444,0
pw,pump,86,2691.2522222222,0
pw,pump,87,2694.0286111111,0
pw,pump,88,2679.5425,0
pw,pump,89,2691.5480555556,0
pw,pump,90,2679.5463888889,0
pw,pump,91,2684.7597222222,0
pw,pump,92,2685.1977777778,0
pw,pump,93,2694.3755555556,0
pw,pump,94,2798.4172222222,0
pw,pump,95,2809.0447222222,0
pw,pump,96,2746.6936111111,0
pw,pump,97,2735.1613888889,0
pw,pump,98,2700.2341666667,0
pw,pump,99,2697.63,0
pw,pump,100,2651.7636111111,0
pw,pump,101,2638.7927777778,0
pw,pump,102,2636.9736111111,0
pw,pump,103,2630.745,0
pw,pump,104,2623.1911111111,0
pw,pump,105,2613.8272222222,0
pw,pump,106,2604.7258333333,0
pw,pump,107,2618.1313888889,0
pw,pump,108,2625.3552777778,0
pw,pump,109,2625.4847222222,0
pw,pump,110,2628.18,0
pw,pump,111,2753.1180555556,0
pw,pump,112,2643.0877777778,0
pw,pump,113,2644.6536111111,0
pw,pump,114,2648.0977777778,0
pw,pump,115,2277.3834722222,0
pw,pump,116,2269.02875,0
pw,pump,117,2345.4205555556,0
pw,pump,118,2366.97,0
pw,pump,119,2380.7997222222,0
pw,pump,120,2395.9944444444,0
pw,pump,121,2386.1827777778,0
pw,pump,122,2377.6272222222,0
pw,pump,123,2351.1761111111,0
pw,pump,124,2341.7775,0
pw,pump,125,2268.3868055556,0
pw,pump,126,2266.5872222222,0
pw,pump,127,2309.20125,0
pw,pump,128,2288.4583333333,0
pw,pump,129,2261.575,0
pw,pump,130,2233.91875,0
pw,pump,131,2232.6266666667,0
pw,pump,132,2237.4555555556,0
pw,pump,133,2224.5980555556,0
pw,pump,134,2226.4786111111,0
pw,pump,135,2219.2715277778,0
pw,pump,136,2211.8266666667,0
pw,pump,137,2157.6534722222,0
pw,pump,138,2157.7811111111,0
pw,pump,139,2116.3209722222,0
pw,pump,140,2134.0975,0
pw,pump,141,2200.3690277778,0
pw,pump,142,2114.9972222222,0
pw,pump,143,2661.5811111111,0
pw,pump,144,4652.6905555556,0
pw,pump,145,1510.1155555556,0
pw,pump,146,1366.68875,0
pw,pump,147,1831.99625,0
pw,pump,148,1818.8048611111,0
pw,pump,149,1130.9636111111,0
pw,pump,150,403.28065972222,0
pw,pump,151,370.83333333333,0
pw,pump,152,370.83333333333,0
pw,pump,153,370.83333333333,0
pw,pump,154,370.83333333333,0
pw,pump,155,370.83333333333,0
pw,pump,156,370.83333333333,0
pw,pump,157,370.83333333333,0
pw,pump,158,370.83333333333,0
pw,pump,159,370.83333333333,0
pw,pump,160,370.83333333333,0
pw,pump,161,370.83333333333,0
pw,pump,162,370.83333333333,0
pw,pump,163,370.83333333333,0
pw,pump,164,370.83333333333,0
pw,pump,165,316.54635416667,0
pw,pump,166,293.5,0
pw,pump,167,293.5,0
pw,pump,168,293.5,0
pw,pump,169,293.5,0
pw,pump,170,293.5,0
pw,pump,171,293.5,0
pw,pump,172,293.5,0
pw,pump,173,293.5,0
pw,pump,174,186.93684027778,0
pw,roboport,1,197837.95555556,0
pw,roboport,2,198121.52888889,0
pw,roboport,3,197305.56444444,0
pw,roboport,4,205657.40444444,0
pw,roboport,5,266673.61777778,0
pw,roboport,6,436201.38666667,0
pw,roboport,7,364570.59555556,0
pw,roboport,8,679578.31111111,0
pw,roboport,9,913147.37777778,0
pw,roboport,10,779546.31111111,0
pw,roboport,11,102112.26666667,0
pw,roboport,12,130149.30666667,0
pw,roboport,13,368961.81333333,0
pw,roboport,14,121418.97777778,0
pw,roboport,15,113877.31555556,0
pw,roboport,16,112611.11111111,0
pw,roboport,17,114704.86222222,0
pw,roboport,18,197848.37333333,0
pw,roboport,19,106747.68888889,0
pw,roboport,20,217197.92,0
pw,roboport,21,126984.95111111,0
pw,roboport,22,126707.17333333,0
pw,roboport,23,127709.49333333,0
pw,roboport,24,142678.24,0
pw,roboport,25,151984.96,0
pw,roboport,26,201796.30222222,0
pw,roboport,27,261226.84444444,0
pw,roboport,28,203422.45333333,0
pw,roboport,29,208115.73333333,0
pw,roboport,30,254637.72444444,0
pw,roboport,31,335969.92,0
pw,roboport,32,737537.56444444,0
pw,roboport,33,659855.92888889,0
pw,roboport,34,685414.32888889,0
pw,roboport,35,267983.80444444,0
pw,roboport,36,289993.04888889,0
pw,roboport,37,264458.32888889,0
pw,roboport,38,325281.24444444,0
pw,roboport,39,349612.26666667,0
pw,roboport,40,475099.52,0
pw,roboport,41,466517.36888889,0
pw,roboport,42,309094.89777778,0
pw,roboport,43,619844.90666667,0
pw,roboport,44,199662.04444444,0
pw,roboport,45,192972.23111111,0
pw,roboport,46,211025.45777778,0
pw,roboport,47,321916.65777778,0
pw,roboport,48,470373.04888889,0
pw,roboport,49,721857.28,0
pw,roboport,50,897491.41333333,0
pw,roboport,51,419764.23111111,0
pw,roboport,52,267401.61777778,0
pw,roboport,53,71033.564444444,0
pw,roboport,54,71009.257777778,0
pw,roboport,55,129452.55111111,0
pw,roboport,56,118550.92444444,0
pw,roboport,57,169481.47555556,0
pw,roboport,58,135350.69333333,0
pw,roboport,59,164155.09333333,0
pw,roboport,60,249000,0
pw,roboport,61,263364.58666667,0
pw,roboport,62,207789.35111111,0
pw,roboport,63,215350.70222222,0
pw,roboport,64,238120.37333333,0
pw,roboport,65,419348.37333333,0
pw,roboport,66,345723.37777778,0
pw,roboport,67,275326.38222222,0
pw,roboport,68,401690.98666667,0
pw,roboport,69,184611.11111111,0
pw,roboport,70,132306.71111111,0
pw,roboport,71,222343.75111111,0
pw,roboport,72,134950.23111111,0
pw,roboport,73,302108.8,0
pw,roboport,74,132089.12,0
pw,roboport,75,252359.94666667,0
pw,roboport,76,187956.01777778,0
pw,roboport,77,247615.73333333,0
pw,roboport,78,229370.36444444,0
pw,roboport,79,550879.64444444,0
pw,roboport,80,139274.30222222,0
pw,roboport,81,220402.77333333,0
pw,roboport,82,164435.18222222,0
pw,roboport,83,132820.60444444,0
pw,roboport,84,150416.67555556,0
pw,roboport,85,143359.95555556,0
pw,roboport,86,200841.44,0
pw,roboport,87,188167.82222222,0
pw,roboport,88,207115.73333333,0
pw,roboport,89,114837.96444444,0
pw,roboport,90,102980.32,0
pw,roboport,91,98792.826666667,0
pw,roboport,92,109620.37333333,0
pw,roboport,93,109263.89333333,0
pw,roboport,94,385620.37333333,0
pw,roboport,95,214906.25777778,0
pw,roboport,96,190369.20888889,0
pw,roboport,97,314424.78222222,0
pw,roboport,98,236444.44444444,0
pw,roboport,99,490609.95555556,0
pw,roboport,100,107962.96,0
pw,roboport,101,115283.56444444,0
pw,roboport,102,136861.11111111,0
pw,roboport,103,103253.47555556,0
pw,roboport,104,98599.537777778,0
pw,roboport,105,102092.59555556,0
pw,roboport,106,117231.48444444,0
pw,roboport,107,111243.05777778,0
pw,roboport,108,111738.42666667,0
pw,roboport,109,146936.34666667,0
pw,roboport,110,319240.17777778,0
pw,roboport,111,551707.76888889,0
pw,roboport,112,488201.38666667,0
pw,roboport,113,758643.27111111,0
pw,roboport,114,726177.28,0
pw,roboport,115,340545.13777778,0
pw,roboport,116,229057.86666667,0
pw,roboport,117,146660.88,0
pw,roboport,118,137223.37777778,0
pw,roboport,119,142162.03555556,0
pw,roboport,120,461771.87555556,0
pw,roboport,121,513472.21333333,0
pw,roboport,122,156812.49777778,0
pw,roboport,123,164545.13777778,0
pw,roboport,124,248916.67555556,0
pw,roboport,125,92072.915555556,0
pw,roboport,126,77913.191111111,0
pw,roboport,127,673471.14666667,0
pw,roboport,128,702329.74222222,0
pw,roboport,129,733384.81777778,0
pw,roboport,130,279162.61333333,0
pw,roboport,131,50302.084444444,0
pw,roboport,132,69598.382222222,0
pw,roboport,133,141638.88888889,0
pw,roboport,134,261465.74222222,0
pw,roboport,135,77044.213333333,0
pw,roboport,136,51528.933333333,0
pw,roboport,137,325737.28,0
pw,roboport,138,241939.00444444,0
pw,roboport,139,43055.555555556,0
pw,roboport,140,65936.342222222,0
pw,roboport,141,189218.86222222,0
pw,roboport,142,363899.30666667,0
pw,roboport,143,603570.63111111,0
pw,roboport,144,360805.90222222,0
pw,roboport,145,357442.13333333,0
pw,roboport,146,522609.95555556,0
pw,roboport,147,500340.26666667,0
pw,roboport,148,464152.78222222,0
pw,roboport,149,354587.84,0
pw,roboport,150,85831.368888889,0
pw,roboport,151,317635.05777778,0
pw,roboport,152,233955.32444444,0
pw,roboport,153,303783.57333333,0
pw,roboport,154,257959.48444444,0
pw,roboport,155,241645.95555556,0
pw,roboport,156,248570.82666667,0
pw,roboport,157,117157.75111111,0
pw,roboport,158,135323.26222222,0
pw,roboport,159,124100.69333333,0
pw,roboport,160,120928.47111111,0
pw,roboport,161,102638.77333333,0
pw,roboport,162,51594.906666667,0
pw,roboport,163,53312.386666667,0
pw,electric-mining-drill,1,1867063.3244444,0
pw,electric-mining-drill,2,1862167.8933333,0
pw,electric-mining-drill,3,1844778.8088889,0
pw,electric-mining-drill,4,1807821.9377778,0
pw,electric-mining-drill,5,1787194.0266667,0
pw,electric-mining-drill,6,1832000.4266667,0
pw,electric-mining-drill,7,1875340.8,0
pw,electric-mining-drill,8,1876241.92,0
pw,electric-mining-drill,9,1769346.2755556,0
pw,electric-mining-drill,10,1815823.0755556,0
pw,electric-mining-drill,11,1877878.7555556,0
pw,electric-mining-drill,12,1880414.8622222,0
pw,electric-mining-drill,13,1876546.8444444,0
pw,electric-mining-drill,14,1870109.44,0
pw,electric-mining-drill,15,1868737.28,0
pw,electric-mining-drill,16,1868583.9644444,0
pw,electric-mining-drill,17,1868381.0133333,0
pw,electric-mining-drill,18,1867281.2088889,0
pw,electric-mining-drill,19,1864083.4844444,0
pw,electric-mining-drill,20,1866614.6133333,0
pw,electric-mining-drill,21,1866819.1288889,0
pw,electric-mining-drill,22,1872034.8444444,0
pw,electric-mining-drill,23,1880770.2755556,0
pw,electric-mining-drill,24,1885347.2711111,0
pw,electric-mining-drill,25,1888613.9733333,0
pw,electric-mining-drill,26,1894084.9777778,0
pw,electric-mining-drill,27,1894926.08,0
pw,electric-mining-drill,28,1893621.9022222,0
pw,electric-mining-drill,29,1894690.2755556,0
pw,electric-mining-drill,30,1894853.9733333,0
pw,electric-mining-drill,31,1911237.9733333,0
pw,electric-mining-drill,32,1886691.84,0
pw,electric-mining-drill,33,1902152.8177778,0
pw,electric-mining-drill,34,1882390.8977778,0
pw,electric-mining-drill,35,1881719.1822222,0
pw,electric-mining-drill,36,1889310.0088889,0
pw,electric-mining-drill,37,1892250.4533333,0
pw,electric-mining-drill,38,1894983.5377778,0
pw,electric-mining-drill,39,1895102.4355556,0
pw,electric-mining-drill,40,1898661.4044444,0
pw,electric-mining-drill,41,1903646.0088889,0
pw,electric-mining-drill,42,1892053.76,0
pw,electric-mining-drill,43,1908042.8088889,0
pw,electric-mining-drill,44,1905031.5377778,0
pw,electric-mining-drill,45,1911842.1333333,0
pw,electric-mining-drill,46,1912817.92,0
pw,electric-mining-drill,47,1911651.5555556,0
pw,electric-mining-drill,48,1916743.68,0
pw,electric-mining-drill,49,1921583.0755556,0
pw,electric-mining-drill,50,1912375.3244444,0
pw,electric-mining-drill,51,1911209.5288889,0
pw,electric-mining-drill,52,1903906.7022222,0
pw,electric-mining-drill,53,1900361.1022222,0
pw,electric-mining-drill,54,1909560.0355556,0
pw,electric-mining-drill,55,1911086.2222222,0
pw,electric-mining-drill,56,1913864.3911111,0
pw,electric-mining-drill,57,1921581.5111111,0
pw,electric-mining-drill,58,1922430.4355556,0
pw,electric-mining-drill,59,1925989.4044444,0
pw,electric-mining-drill,60,1928396.9422222,0
pw,electric-mining-drill,61,1925081.0311111,0
pw,electric-mining-drill,62,1925739.9466667,0
pw,electric-mining-drill,63,1926842.7377778,0
pw,electric-mining-drill,64,1922088.96,0
pw,electric-mining-drill,65,1918284.3733333,0
pw,electric-mining-drill,66,1911696.2133333,0
pw,electric-mining-drill,67,1900620.6577778,0
pw,electric-mining-drill,68,1871154.2044444,0
pw,electric-mining-drill,69,1844180.48,0
pw,electric-mining-drill,70,1812001.7066667,0
pw,electric-mining-drill,71,1805839.6444444,0
pw,electric-mining-drill,72,1813246.8622222,0
pw,electric-mining-drill,73,1834903.6088889,0
pw,electric-mining-drill,74,1837954.8444444,0
pw,electric-mining-drill,75,1840443.5911111,0
pw,electric-mining-drill,76,1838893.0844444,0
pw,electric-mining-drill,77,1843984.3555556,0
pw,electric-mining-drill,78,1850383.0755556,0
pw,electric-mining-drill,79,1853941.0488889,0
pw,electric-mining-drill,80,1848968.8177778,0
pw,electric-mining-drill,81,1850466.7022222,0
pw,electric-mining-drill,82,1843334.5422222,0
pw,electric-mining-drill,83,1835762.3466667,0
pw,electric-mining-drill,84,1839582.4355556,0
pw,electric-mining-drill,85,1854722.56,0
pw,electric-mining-drill,86,1872343.3244444,0
pw,electric-mining-drill,87,1889741.5111111,0
pw,electric-mining-drill,88,1899272.2488889,0
pw,electric-mining-drill,89,1914318.08,0
pw,electric-mining-drill,90,1923655.2533333,0
pw,electric-mining-drill,91,1932786.9155556,0
pw,electric-mining-drill,92,1930680.8888889,0
pw,electric-mining-drill,93,1936414.4355556,0
pw,electric-mining-drill,94,1936246.6133333,0
pw,electric-mining-drill,95,1922066.9155556,0
pw,electric-mining-drill,96,1920492.5155556,0
pw,electric-mining-drill,97,1924786.4888889,0
pw,electric-mining-drill,98,1924732.4444444,0
pw,electric-mining-drill,99,1923013.12,0
pw,electric-mining-drill,100,1921422.6488889,0
pw,electric-mining-drill,101,1916710.2577778,0
pw,electric-mining-drill,102,1915557.6888889,0
pw,electric-mining-drill,103,1910692.9777778,0
pw,electric-mining-drill,104,1910576.2133333,0
pw,electric-mining-drill,105,1913822.72,0
pw,electric-mining-drill,106,1916200.6755556,0
pw,electric-mining-drill,107,1923559.9644444,0
pw,electric-mining-drill,108,1927720.6755556,0
pw,electric-mining-drill,109,1923759.6444444,0
pw,electric-mining-drill,110,1924708.2666667,0
pw,electric-mining-drill,111,1925052.8711111,0
pw,electric-mining-drill,112,1914518.7555556,0
pw,electric-mining-drill,113,1864740.1244444,0
pw,electric-mining-drill,114,1874434.8444444,0
pw,electric-mining-drill,115,1894866.4888889,0
pw,electric-mining-drill,116,1908782.2222222,0
pw,electric-mining-drill,117,1922833.3511111,0
pw,electric-mining-drill,118,1920415.5733333,0
pw,electric-mining-drill,119,1917490.2044444,0
pw,electric-mining-drill,120,1852058.5955556,0
pw,electric-mining-drill,121,1798249.5288889,0
pw,electric-mining-drill,122,1797109.3333333,0
pw,electric-mining-drill,123,1799905.1377778,0
pw,electric-mining-drill,124,1758377.6711111,0
pw,electric-mining-drill,125,1688415.8577778,0
pw,electric-mining-drill,126,1659422.1511111,0
pw,electric-mining-drill,127,1652923.8755556,0
pw,electric-mining-drill,128,1515986.9155556,0
pw,electric-mining-drill,129,1494275.1288889,0
pw,electric-mining-drill,130,1481722.88,0
pw,electric-mining-drill,131,1486563.5555556,0
pw,electric-mining-drill,132,1548630.1866667,0
pw,electric-mining-drill,133,1508274.6311111,0
pw,electric-mining-drill,134,1485337.4577778,0
pw,electric-mining-drill,135,1482937.3155556,0
pw,electric-mining-drill,136,1484383.7155556,0
pw,electric-mining-drill,137,1487546.88,0
pw,electric-mining-drill,138,1489702.9688889,0
pw,electric-mining-drill,139,1487021.9377778,0
pw,electric-mining-drill,140,1473241.8844444,0
pw,electric-mining-drill,141,1450877.44,0
pw,electric-mining-drill,142,1414073.6,0
pw,electric-mining-drill,143,1366842.88,0
pw,electric-mining-drill,144,1265497.8844444,0
pw,electric-mining-drill,145,1269496.32,0
pw,electric-mining-drill,146,1028047.0755556,0
pw,electric-mining-drill,147,958405.68888889,0
pw,electric-mining-drill,148,958530.48888889,0
pw,electric-mining-drill,149,893914.66666667,0
pw,electric-mining-drill,150,857498.73777778,0
pw,electric-mining-drill,151,970220.23111111,0
pw,electric-mining-drill,152,961675.02222222,0
pw,electric-mining-drill,153,720108.23111111,0
pw,electric-mining-drill,154,668936.17777778,0
pw,electric-mining-drill,155,658093.22666667,0
pw,electric-mining-drill,156,620473.52888889,0
pw,electric-mining-drill,157,681724.16,0
pw,electric-mining-drill,158,676071.89333333,0
pw,electric-mining-drill,159,498830.18666667,0
pw,electric-mining-drill,160,486943.96444444,0
pw,electric-mining-drill,161,412566.75555556,0
pw,electric-mining-drill,162,399602.91555556,0
pw,electric-mining-drill,163,399588.33777778,0
pw,electric-mining-drill,164,392256.03555556,0
pw,electric-mining-drill,165,389872.71111111,0
pw,electric-mining-drill,166,384889.38666667,0
pw,electric-mining-drill,167,372498.13333333,0
pw,electric-mining-drill,168,380371.23555556,0
pw,electric-mining-drill,169,421087.28888889,0
pw,electric-mining-drill,170,403600.35555556,0
pw,electric-mining-drill,171,353590.18666667,0
pw,electric-mining-drill,172,356343.75111111,0
pw,electric-mining-drill,173,369981.83111111,0
pw,electric-mining-drill,174,355791.04,0
pw,electric-mining-drill,175,374911.04,0
pw,electric-mining-drill,176,358791.46666667,0
pw,electric-mining-drill,177,378867.30666667,0
pw,electric-mining-drill,178,356525.33333333,0
pw,electric-mining-drill,179,345493.83111111,0
pw,electric-mining-drill,180,296929.15555556,0
pw,electric-mining-drill,181,260915.09333333,0
pw,electric-mining-drill,182,236802.64888889,0
pw,electric-mining-drill,183,232507.50222222,0
pw,electric-mining-drill,184,175542.18666667,0
pw,electric-mining-drill,185,171119.59111111,0
pw,electric-mining-drill,186,136036.32,0
pw,electric-mining-drill,187,114975.20888889,0
pw,electric-mining-drill,188,115603.53777778,0
pw,electric-mining-drill,189,113912.71111111,0
pw,electric-mining-drill,190,114289.97333333,0
pw,electric-mining-drill,191,98789.955555556,0
pw,electric-mining-drill,192,74127.888888889,0
pw,electric-mining-drill,193,56296.226666667,0
pw,electric-mining-drill,194,29622.208888889,0
pw,electric-mining-drill,195,20488.788888889,0
pw,electric-mining-drill,196,562.09083333333,0
pw,pumpjack,1,25986.666666667,0
pw,pumpjack,2,27653.957777778,0
pw,pumpjack,3,25909.375555556,0
pw,pumpjack,4,25785.208888889,0
pw,pumpjack,5,24620.417777778,0
pw,pumpjack,6,23926.042222222,0
pw,pumpjack,7,21845.833333333,0
pw,pumpjack,8,21946.255555556,0
pw,pumpjack,9,21800.577777778,0
pw,pumpjack,10,20359.282222222,0
pw,pumpjack,11,20651.457777778,0
pw,pumpjack,12,21217.084444444,0
pw,pumpjack,13,21525.417777778,0
pw,pumpjack,14,22102.5,0
pw,pumpjack,15,22217.915555556,0
pw,pumpjack,16,22688.333333333,0
pw,pumpjack,17,23170.417777778,0
pw,pumpjack,18,23558.542222222,0
pw,pumpjack,19,23507.084444444,0
pw,pumpjack,20,24781.875555556,0
pw,pumpjack,21,25685,0
pw,pumpjack,22,25741.666666667,0
pw,pumpjack,23,25688.957777778,0
pw,pumpjack,24,25669.166666667,0
pw,pumpjack,25,25650.208888889,0
pw,pumpjack,26,25697.291111111,0
pw,pumpjack,27,25646.457777778,0
pw,pumpjack,28,25613.751111111,0
pw,pumpjack,29,25633.957777778,0
pw,pumpjack,30,25605.417777778,0
pw,pumpjack,31,25571.042222222,0
pw,pumpjack,32,25368.791111111,0
pw,pumpjack,33,25549.086666667,0
pw,pumpjack,34,25552.097777778,0
pw,pumpjack,35,25508.751111111,0
pw,pumpjack,36,25613.957777778,0
pw,pumpjack,37,25551.248888889,0
pw,pumpjack,38,25445.417777778,0
pw,pumpjack,39,25473.333333333,0
pw,pumpjack,40,25517.915555556,0
pw,pumpjack,41,25321.677777778,0
pw,pumpjack,42,24700.62,0
pw,pumpjack,43,23171.457777778,0
pw,pumpjack,44,23311.042222222,0
pw,pumpjack,45,25168.124444444,0
pw,pumpjack,46,25376.875555556,0
pw,pumpjack,47,25466.666666667,0
pw,pumpjack,48,25356.666666667,0
pw,pumpjack,49,25371.248888889,0
pw,pumpjack,50,25290.833333333,0
pw,pumpjack,51,25128.751111111,0
pw,pumpjack,52,24229.166666667,0
pw,pumpjack,53,23937.5,0
pw,pumpjack,54,24221.875555556,0
pw,pumpjack,55,24249.791111111,0
pw,pumpjack,56,24292.915555556,0
pw,pumpjack,57,25044.375555556,0
pw,pumpjack,58,25280.417777778,0
pw,pumpjack,59,25268.333333333,0
pw,pumpjack,60,25278.124444444,0
pw,pumpjack,61,25152.291111111,0
pw,pumpjack,62,25208.957777778,0
pw,pumpjack,63,25271.666666667,0
pw,pumpjack,64,24560.208888889,0
pw,pumpjack,65,24946.457777778,0
pw,pumpjack,66,24385.208888889,0
pw,pumpjack,67,24082.708888889,0
pw,pumpjack,68,23097.5,0
pw,pumpjack,69,22906.042222222,0
pw,pumpjack,70,22220.208888889,0
pw,pumpjack,71,22662.5,0
pw,pumpjack,72,22556.666666667,0
pw,pumpjack,73,21763.957777778,0
pw,pumpjack,74,21437.708888889,0
pw,pumpjack,75,21735,0
pw,pumpjack,76,21267.084444444,0
pw,pumpjack,77,21363.751111111,0
pw,pumpjack,78,21274.166666667,0
pw,pumpjack,79,20934.375555556,0
pw,pumpjack,80,20553.333333333,0
pw,pumpjack,81,21323.542222222,0
pw,pumpjack,82,20654.166666667,0
pw,pumpjack,83,21680.833333333,0
pw,pumpjack,84,23999.582222222,0
pw,pumpjack,85,24997.084444444,0
pw,pumpjack,86,24997.915555556,0
pw,pumpjack,87,24967.5,0
pw,pumpjack,88,24992.5,0
pw,pumpjack,89,24972.291111111,0
pw,pumpjack,90,24965,0
pw,pumpjack,91,24943.751111111,0
pw,pumpjack,92,24895.624444444,0
pw,pumpjack,93,24988.333333333,0
pw,pumpjack,94,24839.166666667,0
pw,pumpjack,95,24905.833333333,0
pw,pumpjack,96,24866.875555556,0
pw,pumpjack,97,24885.417777778,0
pw,pumpjack,98,24849.582222222,0
pw,pumpjack,99,24813.542222222,0
pw,pumpjack,100,24879.375555556,0
pw,pumpjack,101,24802.291111111,0
pw,pumpjack,102,24849.166666667,0
pw,pumpjack,103,24775,0
pw,pumpjack,104,24775.624444444,0
pw,pumpjack,105,24820.417777778,0
pw,pumpjack,106,24741.042222222,0
pw,pumpjack,107,24778.751111111,0
pw,pumpjack,108,24745.417777778,0
pw,pumpjack,109,24701.248888889,0
pw,pumpjack,110,24759.166666667,0
pw,pumpjack,111,24688.751111111,0
pw,pumpjack,112,24806.042222222,0
pw,pumpjack,113,24724.251111111,0
pw,pumpjack,114,35736.431111111,0
pw,pumpjack,115,16895.402222222,0
pw,pumpjack,116,15000,0
pw,pumpjack,117,15000,0
pw,pumpjack,118,15000,0
pw,pumpjack,119,15000,0
pw,pumpjack,120,15000,0
pw,pumpjack,121,15000,0
pw,pumpjack,122,15000,0
pw,pumpjack,123,15000,0
pw,pumpjack,124,15000,0
pw,pumpjack,125,15000,0
pw,pumpjack,126,15000,0
pw,pumpjack,127,15000,0
pw,pumpjack,128,15000,0
pw,pumpjack,129,15000,0
pw,pumpjack,130,15000,0
pw,pumpjack,131,15000,0
pw,pumpjack,132,15000,0
pw,pumpjack,133,15000,0
pw,pumpjack,134,15000,0
pw,pumpjack,135,15000,0
pw,pumpjack,136,15000,0
pw,pumpjack,137,15000,0
pw,pumpjack,138,15000,0
pw,pumpjack,139,15000,0
pw,pumpjack,140,15000,0
pw,pumpjack,141,15000,0
pw,pumpjack,142,14703.75,0
pw,pumpjack,143,14022.916666667,0
pw,pumpjack,144,13685.208888889,0
pw,pumpjack,145,4040.625,0
pw,pumpjack,146,11693.333333333,0
pw,pumpjack,147,15000,0
pw,pumpjack,148,14989.791111111,0
pw,pumpjack,149,10946.042222222,0
pw,pumpjack,150,5046.0416666667,0
pw,pumpjack,151,5043.5416666667,0
pw,pumpjack,152,5085,0
pw,pumpjack,153,5052.2916666667,0
pw,pumpjack,154,5081.4583333333,0
pw,pumpjack,155,5056.4583333333,0
pw,pumpjack,156,5082.0833333333,0
