#tick=1440948,surfaces=10,speed=1
kind,name,precision,sample,input,output
item,stone-brick,fifty_hours,6,5207,5190
item,stone-brick,fifty_hours,7,5269,5210
item,stone-brick,fifty_hours,8,5409,5400
item,stone-brick,fifty_hours,9,5542,5525
item,stone-brick,fifty_hours,10,5355,5520
item,stone-brick,fifty_hours,11,6046,5645
item,stone-brick,fifty_hours,12,6207,6200
item,stone-brick,fifty_hours,13,6154,6260
item,stone-brick,fifty_hours,14,5151,4955
item,stone-brick,fifty_hours,15,5781,4820
item,stone-brick,fifty_hours,16,6221,5450
item,stone-brick,fifty_hours,17,6201,6250
item,stone-brick,fifty_hours,18,6202,6150
item,stone-brick,fifty_hours,19,6222,6175
item,stone-brick,fifty_hours,20,5944,5910
item,stone-brick,fifty_hours,21,5657,5730
item,stone-brick,fifty_hours,22,5675,5685
item,stone-brick,fifty_hours,23,5667,5755
item,stone-brick,fifty_hours,24,5584,5630
item,stone-brick,fifty_hours,25,5536,5540
item,stone-brick,fifty_hours,26,5502,5490
item,stone-brick,fifty_hours,27,5752,5710
item,stone-brick,fifty_hours,28,5816,5580
item,stone-brick,fifty_hours,29,4503,4505
item,stone-brick,fifty_hours,30,4019,5250
item,stone-brick,fifty_hours,31,2718,3280
item,stone-brick,fifty_hours,32,3786,2150
item,stone-brick,fifty_hours,33,1073,120
item,stone-brick,fifty_hours,34,1295,500
item,stone-brick,fifty_hours,35,2183,120
item,stone-brick,fifty_hours,36,4334,3200
item,stone-brick,fifty_hours,37,1467,1080
item,iron-gear-wheel,ten_hours,1,1097,1088
item,iron-gear-wheel,ten_hours,2,1086,1079
item,iron-gear-wheel,ten_hours,3,1010,1090
item,iron-gear-wheel,ten_hours,4,1093,1091
item,iron-gear-wheel,ten_hours,5,1160,1086
item,iron-gear-wheel,ten_hours,6,1244,1084
item,iron-gear-wheel,ten_hours,7,1105,1063
item,iron-gear-wheel,ten_hours,8,1143,997
item,iron-gear-wheel,ten_hours,9,1456,863
item,iron-gear-wheel,ten_hours,10,1458,853
item,iron-gear-wheel,ten_hours,11,1391,946
item,iron-gear-wheel,ten_hours,12,1233,1223
item,iron-gear-wheel,ten_hours,13,1211,1412
item,iron-gear-wheel,ten_hours,14,1151,1087
item,iron-gear-wheel,ten_hours,15,1161,1084
item,iron-gear-wheel,ten_hours,16,1165,1094
item,iron-gear-wheel,ten_hours,17,1161,1081
item,iron-gear-wheel,ten_hours,18,1156,1082
item,iron-gear-wheel,ten_hours,19,1152,1089
item,iron-gear-wheel,ten_hours,20,1166,1083
item,iron-gear-wheel,ten_hours,21,1153,1090
item,iron-gear-wheel,ten_hours,22,1166,1083
item,iron-gear-wheel,ten_hours,23,1222,1090
item,iron-gear-wheel,ten_hours,24,1417,1079
item,iron-gear-wheel,ten_hours,25,1415,1088
item,iron-gear-wheel,ten_hours,26,1418,1085
item,iron-gear-wheel,ten_hours,27,1407,1088
item,iron-gear-wheel,ten_hours,28,1421,1084
item,iron-gear-wheel,ten_hours,29,1406,1075
item,iron-gear-wheel,ten_hours,30,1400,1172
item,iron-gear-wheel,ten_hours,31,1417,1187
item,iron-gear-wheel,ten_hours,32,1412,1284
item,iron-gear-wheel,ten_hours,33,1440,1291
item,iron-gear-wheel,ten_hours,34,1430,1275
item,iron-gear-wheel,ten_hours,35,1434,1305
item,iron-gear-wheel,ten_hours,36,1443,1290
item,iron-gear-wheel,ten_hours,37,1433,1120
item,iron-gear-wheel,ten_hours,38,1427,1479
item,iron-gear-wheel,ten_hours,39,1378,1961
item,iron-gear-wheel,ten_hours,40,1242,1298
item,iron-gear-wheel,ten_hours,41,1200,1213
item,iron-gear-wheel,ten_hours,42,1220,1256
item,iron-gear-wheel,ten_hours,43,1208,1342
item,iron-gear-wheel,ten_hours,44,1212,1226
item,iron-gear-wheel,ten_hours,45,1207,1381
item,iron-gear-wheel,ten_hours,46,1195,1412
item,iron-gear-wheel,ten_hours,47,1196,1443
item,iron-gear-wheel,ten_hours,48,1164,1430
item,iron-gear-wheel,ten_hours,49,1253,1509
item,iron-gear-wheel,ten_hours,50,1462,1399
item,iron-gear-wheel,ten_hours,51,1599,899
item,iron-gear-wheel,ten_hours,52,1475,821
item,iron-gear-wheel,ten_hours,53,1432,812
item,iron-gear-wheel,ten_hours,54,1439,822
item,iron-gear-wheel,ten_hours,55,1519,833
item,iron-gear-wheel,ten_hours,56,1544,887
item,iron-gear-wheel,ten_hours,57,1433,982
item,iron-gear-wheel,ten_hours,58,1484,1157
item,iron-gear-wheel,ten_hours,59,1521,1177
item,iron-gear-wheel,ten_hours,60,1502,1111
item,iron-gear-wheel,ten_hours,61,1466,1100
item,iron-gear-wheel,ten_hours,62,1486,1145
item,iron-gear-wheel,ten_hours,63,1534,1333
item,iron-gear-wheel,ten_hours,64,1517,1184
item,iron-gear-wheel,ten_hours,65,1507,1311
item,iron-gear-wheel,ten_hours,66,1548,1380
item,iron-gear-wheel,ten_hours,67,1514,1284
item,iron-gear-wheel,ten_hours,68,1533,1224
item,iron-gear-wheel,ten_hours,69,1608,1590
item,iron-gear-wheel,ten_hours,70,1643,1711
item,iron-gear-wheel,ten_hours,71,1568,1406
item,iron-gear-wheel,ten_hours,72,1548,1375
item,iron-gear-wheel,ten_hours,73,1510,1237
item,iron-gear-wheel,ten_hours,74,1516,1316
item,iron-gear-wheel,ten_hours,75,1533,1524
item,iron-gear-wheel,ten_hours,76,1543,1607
item,iron-gear-wheel,ten_hours,77,1506,1394
item,iron-gear-wheel,ten_hours,78,1551,1296
item,iron-gear-wheel,ten_hours,79,1542,1249
item,iron-gear-wheel,ten_hours,80,1522,1268
item,iron-gear-wheel,ten_hours,81,1573,1365
item,iron-gear-wheel,ten_hours,82,1515,1179
item,iron-gear-wheel,ten_hours,83,1631,1189
item,iron-gear-wheel,ten_hours,84,1701,1438
item,iron-gear-wheel,ten_hours,85,1700,2025
item,iron-gear-wheel,ten_hours,86,1692,1947
item,iron-gear-wheel,ten_hours,87,1696,1360
item,iron-gear-wheel,ten_hours,88,1756,1259
item,iron-gear-wheel,ten_hours,89,1744,1341
item,iron-gear-wheel,ten_hours,90,1744,1305
item,iron-gear-wheel,ten_hours,91,1749,1352
item,iron-gear-wheel,ten_hours,92,1748,1342
item,iron-gear-wheel,ten_hours,93,1752,1295
item,iron-gear-wheel,ten_hours,94,1747,1340
item,iron-gear-wheel,ten_hours,95,1706,1346
item,iron-gear-wheel,ten_hours,96,1698,1417
item,iron-gear-wheel,ten_hours,97,1673,1206
item,iron-gear-wheel,ten_hours,98,1750,1345
item,iron-gear-wheel,ten_hours,99,1766,1148
item,iron-gear-wheel,ten_hours,100,1784,1087
item,iron-gear-wheel,ten_hours,101,1756,1373
item,iron-gear-wheel,ten_hours,102,1760,1201
item,iron-gear-wheel,ten_hours,103,1766,1262
item,iron-gear-wheel,ten_hours,104,1764,1388
item,iron-gear-wheel,ten_hours,105,1790,1552
item,iron-gear-wheel,ten_hours,106,1795,1498
item,iron-gear-wheel,ten_hours,107,1756,1531
item,iron-gear-wheel,ten_hours,108,1768,1660
item,iron-gear-wheel,ten_hours,109,1789,1907
item,iron-gear-wheel,ten_hours,110,1793,2386
item,iron-gear-wheel,ten_hours,111,1816,2378
item,iron-gear-wheel,ten_hours,112,1863,2925
item,iron-gear-wheel,ten_hours,113,1854,2706
item,iron-gear-wheel,ten_hours,114,1768,2286
item,iron-gear-wheel,ten_hours,115,1762,1351
item,iron-gear-wheel,ten_hours,116,1782,1288
item,iron-gear-wheel,ten_hours,117,1771,1413
item,iron-gear-wheel,ten_hours,118,1747,1106
item,iron-gear-wheel,ten_hours,119,1788,1881
item,iron-gear-wheel,ten_hours,120,1725,2592
item,iron-gear-wheel,ten_hours,121,1688,1470
item,iron-gear-wheel,ten_hours,122,1795,1327
item,iron-gear-wheel,ten_hours,123,1790,1312
item,iron-gear-wheel,ten_hours,124,1799,1446
item,iron-gear-wheel,ten_hours,125,1865,1783
item,iron-gear-wheel,ten_hours,126,1842,2067
item,iron-gear-wheel,ten_hours,127,1612,1723
item,iron-gear-wheel,ten_hours,128,1697,2071
item,iron-gear-wheel,ten_hours,129,1751,1723
item,iron-gear-wheel,ten_hours,130,1602,1174
item,iron-gear-wheel,ten_hours,131,1592,1567
item,iron-gear-wheel,ten_hours,132,1553,1537
item,iron-gear-wheel,ten_hours,133,1551,1461
item,iron-gear-wheel,ten_hours,134,1549,1718
item,iron-gear-wheel,ten_hours,135,1543,1699
item,iron-gear-wheel,ten_hours,136,1547,1665
item,iron-gear-wheel,ten_hours,137,1661,1947
item,iron-gear-wheel,ten_hours,138,1819,1991
item,iron-gear-wheel,ten_hours,139,1897,2157
item,iron-gear-wheel,ten_hours,140,1941,2353
item,iron-gear-wheel,ten_hours,141,1986,2495
item,iron-gear-wheel,ten_hours,142,2071,2424
item,iron-gear-wheel,ten_hours,143,1888,2174
item,iron-gear-wheel,ten_hours,144,1900,2095
item,iron-gear-wheel,ten_hours,145,1980,1916
item,iron-gear-wheel,ten_hours,146,1914,1812
item,iron-gear-wheel,ten_hours,147,2027,2311
item,iron-gear-wheel,ten_hours,148,1975,1628
item,iron-gear-wheel,ten_hours,149,1949,1539
item,iron-gear-wheel,ten_hours,150,1946,1850
item,iron-gear-wheel,ten_hours,151,2570,1700
item,iron-gear-wheel,ten_hours,152,2713,1885
item,iron-gear-wheel,ten_hours,153,2769,1728
item,iron-gear-wheel,ten_hours,154,2830,1598
item,iron-gear-wheel,ten_hours,155,2987,1941
item,iron-gear-wheel,ten_hours,156,3077,1670
item,iron-gear-wheel,ten_hours,157,1936,1651
item,iron-gear-wheel,ten_hours,158,1657,1582
item,iron-gear-wheel,ten_hours,159,1596,1642
item,iron-gear-wheel,ten_hours,160,1487,1920
item,iron-gear-wheel,ten_hours,161,1582,1689
item,iron-gear-wheel,ten_hours,162,1488,1791
item,iron-gear-wheel,ten_hours,163,1459,1188
item,iron-gear-wheel,ten_hours,164,1511,1025
item,iron-gear-wheel,ten_hours,165,1607,1247
item,iron-gear-wheel,ten_hours,166,1886,1404
item,iron-gear-wheel,ten_hours,167,1751,1429
item,iron-gear-wheel,ten_hours,168,1620,1481
item,iron-gear-wheel,ten_hours,169,1444,1838
item,iron-gear-wheel,ten_hours,170,1234,1310
item,iron-gear-wheel,ten_hours,171,1533,1469
item,iron-gear-wheel,ten_hours,172,1518,1604
item,iron-gear-wheel,ten_hours,173,1518,1645
item,iron-gear-wheel,ten_hours,174,1518,1527
item,iron-gear-wheel,ten_hours,175,1404,1774
item,iron-gear-wheel,ten_hours,176,1275,1535
item,iron-gear-wheel,ten_hours,177,1387,980
item,iron-gear-wheel,ten_hours,178,1382,978
item,iron-gear-wheel,ten_hours,179,1362,1031
item,iron-gear-wheel,ten_hours,180,1234,1557
item,iron-gear-wheel,ten_hours,181,1290,1819
item,iron-gear-wheel,ten_hours,182,1316,951
item,iron-gear-wheel,ten_hours,183,1283,759
item,iron-gear-wheel,ten_hours,184,1361,911
item,iron-gear-wheel,ten_hours,185,1373,1166
item,iron-gear-wheel,ten_hours,186,1187,1062
item,iron-gear-wheel,ten_hours,187,880,606
item,iron-gear-wheel,ten_hours,188,717,853
item,iron-gear-wheel,ten_hours,189,460,341
item,iron-gear-wheel,ten_hours,190,475,377
item,iron-gear-wheel,ten_hours,191,456,530
item,iron-gear-wheel,ten_hours,192,412,259
item,iron-gear-wheel,ten_hours,193,438,302
item,iron-gear-wheel,ten_hours,194,193,246
item,iron-gear-wheel,ten_hours,195,266,232
item,iron-gear-wheel,ten_hours,196,261,178
item,iron-gear-wheel,ten_hours,197,52,28
item,iron-gear-wheel,ten_hours,198,76,77
item,iron-gear-wheel,ten_hours,199,65,63
item,iron-gear-wheel,ten_hours,200,6,6
item,iron-gear-wheel,fifty_hours,1,5446,5434
item,iron-gear-wheel,fifty_hours,2,6406,4860
item,iron-gear-wheel,fifty_hours,3,6147,5752
item,iron-gear-wheel,fifty_hours,4,5800,5429
item,iron-gear-wheel,fifty_hours,5,6373,5430
item,iron-gear-wheel,fifty_hours,6,7052,5504
item,iron-gear-wheel,fifty_hours,7,7133,6342
item,iron-gear-wheel,fifty_hours,8,6923,7148
item,iron-gear-wheel,fifty_hours,9,6047,6418
item,iron-gear-wheel,fifty_hours,10,6270,7193
item,iron-gear-wheel,fifty_hours,11,7464,4187
item,iron-gear-wheel,fifty_hours,12,7484,5314
item,iron-gear-wheel,fifty_hours,13,7510,6073
item,iron-gear-wheel,fifty_hours,14,7846,7189
item,iron-gear-wheel,fifty_hours,15,7675,6858
item,iron-gear-wheel,fifty_hours,16,7664,6814
item,iron-gear-wheel,fifty_hours,17,8120,7196
item,iron-gear-wheel,fifty_hours,18,8632,7212
item,iron-gear-wheel,fifty_hours,19,8702,6675
item,iron-gear-wheel,fifty_hours,20,8671,6203
item,iron-gear-wheel,fifty_hours,21,8836,6776
item,iron-gear-wheel,fifty_hours,22,8901,8982
item,iron-gear-wheel,fifty_hours,23,9063,11646
item,iron-gear-wheel,fifty_hours,24,8813,8280
item,iron-gear-wheel,fifty_hours,25,8937,7338
item,iron-gear-wheel,fifty_hours,26,8504,8758
item,iron-gear-wheel,fifty_hours,27,7788,7982
item,iron-gear-wheel,fifty_hours,28,8865,10113
item,iron-gear-wheel,fifty_hours,29,9825,11104
item,iron-gear-wheel,fifty_hours,30,9811,9140
item,iron-gear-wheel,fifty_hours,31,13869,8852
item,iron-gear-wheel,fifty_hours,32,9753,8465
item,iron-gear-wheel,fifty_hours,33,7647,6940
item,iron-gear-wheel,fifty_hours,34,7935,7462
item,iron-gear-wheel,fifty_hours,35,7491,8019
item,iron-gear-wheel,fifty_hours,36,6640,6081
item,iron-gear-wheel,fifty_hours,37,6623,5606
item,iron-gear-wheel,fifty_hours,38,3719,3239
item,iron-gear-wheel,fifty_hours,39,1765,1569
item,iron-gear-wheel,fifty_hours,40,460,352
item,copper-cable,ten_hours,1,46556,46264
item,copper-cable,ten_hours,2,46718,46389
item,copper-cable,ten_hours,3,45178,45021
item,copper-cable,ten_hours,4,42616,42476
item,copper-cable,ten_hours,5,41112,40935
item,copper-cable,ten_hours,6,41436,41069
item,copper-cable,ten_hours,7,44140,43736
item,copper-cable,ten_hours,8,42072,42117
item,copper-cable,ten_hours,9,43780,43716
item,copper-cable,ten_hours,10,45520,45512
item,copper-cable,ten_hours,11,46148,45981
item,copper-cable,ten_hours,12,46728,46721
item,copper-cable,ten_hours,13,46760,46779
item,copper-cable,ten_hours,14,46792,46760
item,copper-cable,ten_hours,15,46860,46886
item,copper-cable,ten_hours,16,46934,46947
item,copper-cable,ten_hours,17,46930,46921
item,copper-cable,ten_hours,18,46910,46892
item,copper-cable,ten_hours,19,46878,46877
item,copper-cable,ten_hours,20,46940,46971
item,copper-cable,ten_hours,21,46900,46914
item,copper-cable,ten_hours,22,46910,46861
item,copper-cable,ten_hours,23,46848,46868
item,copper-cable,ten_hours,24,46746,46788
item,copper-cable,ten_hours,25,46694,46681
item,copper-cable,ten_hours,26,46682,46717
item,copper-cable,ten_hours,27,46672,46645
item,copper-cable,ten_hours,28,46712,46722
item,copper-cable,ten_hours,29,46706,46696
item,copper-cable,ten_hours,30,46778,46761
item,copper-cable,ten_hours,31,46412,46410
item,copper-cable,ten_hours,32,46736,46734
item,copper-cable,ten_hours,33,46574,46568
item,copper-cable,ten_hours,34,47330,47187
item,copper-cable,ten_hours,35,47450,47284
item,copper-cable,ten_hours,36,47382,47270
item,copper-cable,ten_hours,37,47362,47128
item,copper-cable,ten_hours,38,47198,46935
item,copper-cable,ten_hours,39,47000,46924
item,copper-cable,ten_hours,40,46988,46913
item,copper-cable,ten_hours,41,46852,46882
item,copper-cable,ten_hours,42,47044,47026
item,copper-cable,ten_hours,43,46928,46971
item,copper-cable,ten_hours,44,46940,46939
item,copper-cable,ten_hours,45,46956,46931
item,copper-cable,ten_hours,46,46944,46947
item,copper-cable,ten_hours,47,46986,46986
item,copper-cable,ten_hours,48,47068,47052
item,copper-cable,ten_hours,49,47110,47111
item,copper-cable,ten_hours,50,47034,47009
item,copper-cable,ten_hours,51,47190,47191
item,copper-cable,ten_hours,52,47136,47137
item,copper-cable,ten_hours,53,47088,47072
item,copper-cable,ten_hours,54,47166,47187
item,copper-cable,ten_hours,55,47092,47095
item,copper-cable,ten_hours,56,47096,47093
item,copper-cable,ten_hours,57,47120,47121
item,copper-cable,ten_hours,58,47122,47127
item,copper-cable,ten_hours,59,47142,47131
item,copper-cable,ten_hours,60,47100,47119
item,copper-cable,ten_hours,61,47134,47101
item,copper-cable,ten_hours,62,47132,47161
item,copper-cable,ten_hours,63,47058,47056
item,copper-cable,ten_hours,64,47140,47122
item,copper-cable,ten_hours,65,47158,47166
item,copper-cable,ten_hours,66,47530,47453
item,copper-cable,ten_hours,67,48452,48540
item,copper-cable,ten_hours,68,48464,48422
item,copper-cable,ten_hours,69,46144,46090
item,copper-cable,ten_hours,70,45716,45735
item,copper-cable,ten_hours,71,45908,45896
item,copper-cable,ten_hours,72,45892,45915
item,copper-cable,ten_hours,73,45800,45789
item,copper-cable,ten_hours,74,45772,45799
item,copper-cable,ten_hours,75,45794,45826
item,copper-cable,ten_hours,76,45848,45798
item,copper-cable,ten_hours,77,45978,46057
item,copper-cable,ten_hours,78,45854,45783
item,copper-cable,ten_hours,79,45830,45807
item,copper-cable,ten_hours,80,45872,45900
item,copper-cable,ten_hours,81,45800,45756
item,copper-cable,ten_hours,82,45222,45262
item,copper-cable,ten_hours,83,45302,45296
item,copper-cable,ten_hours,84,45574,45572
item,copper-cable,ten_hours,85,45544,45600
item,copper-cable,ten_hours,86,45948,45964
item,copper-cable,ten_hours,87,46012,45997
item,copper-cable,ten_hours,88,46488,46440
item,copper-cable,ten_hours,89,46386,46387
item,copper-cable,ten_hours,90,46894,46820
item,copper-cable,ten_hours,91,47288,47290
item,copper-cable,ten_hours,92,47490,47491
item,copper-cable,ten_hours,93,48420,48439
item,copper-cable,ten_hours,94,47184,47237
item,copper-cable,ten_hours,95,46830,46794
item,copper-cable,ten_hours,96,46796,46822
item,copper-cable,ten_hours,97,46878,46838
item,copper-cable,ten_hours,98,47186,47098
item,copper-cable,ten_hours,99,47234,47265
item,copper-cable,ten_hours,100,47146,47146
item,copper-cable,ten_hours,101,47400,47327
item,copper-cable,ten_hours,102,46910,46913
item,copper-cable,ten_hours,103,47090,47024
item,copper-cable,ten_hours,104,47098,47118
item,copper-cable,ten_hours,105,47306,47316
item,copper-cable,ten_hours,106,47254,47251
item,copper-cable,ten_hours,107,47514,47510
item,copper-cable,ten_hours,108,47344,47384
item,copper-cable,ten_hours,109,47396,47417
item,copper-cable,ten_hours,110,48144,47905
item,copper-cable,ten_hours,111,48928,48736
item,copper-cable,ten_hours,112,49498,49514
item,copper-cable,ten_hours,113,42564,42818
item,copper-cable,ten_hours,114,43610,43110
item,copper-cable,ten_hours,115,47792,47503
item,copper-cable,ten_hours,116,47784,47723
item,copper-cable,ten_hours,117,47516,47193
item,copper-cable,ten_hours,118,47146,46903
item,copper-cable,ten_hours,119,47234,46935
item,copper-cable,ten_hours,120,47778,47470
item,copper-cable,ten_hours,121,48010,47650
item,copper-cable,ten_hours,122,46756,46733
item,copper-cable,ten_hours,123,43642,42876
item,copper-cable,ten_hours,124,39538,39410
item,copper-cable,ten_hours,125,36840,36047
item,copper-cable,ten_hours,126,36618,36320
item,copper-cable,ten_hours,127,35532,35374
item,copper-cable,ten_hours,128,35340,35221
item,copper-cable,ten_hours,129,35250,35032
item,copper-cable,ten_hours,130,35262,34962
item,copper-cable,ten_hours,131,34932,34667
item,copper-cable,ten_hours,132,34482,34248
item,copper-cable,ten_hours,133,34420,34126
item,copper-cable,ten_hours,134,34474,34169
item,copper-cable,ten_hours,135,34500,34164
item,copper-cable,ten_hours,136,34710,34573
item,copper-cable,ten_hours,137,34578,34079
item,copper-cable,ten_hours,138,35134,34897
item,copper-cable,ten_hours,139,37158,36837
item,copper-cable,ten_hours,140,36540,36346
item,copper-cable,ten_hours,141,27294,26677
item,copper-cable,ten_hours,142,19290,18712
item,copper-cable,ten_hours,143,15664,15866
item,copper-cable,ten_hours,144,11678,10881
item,copper-cable,ten_hours,145,13836,13712
item,copper-cable,ten_hours,146,13838,13714
item,copper-cable,ten_hours,147,13852,13722
item,copper-cable,ten_hours,148,13794,13624
item,copper-cable,ten_hours,149,13776,13485
item,copper-cable,ten_hours,150,13798,13589
item,copper-cable,ten_hours,151,13784,13959
item,copper-cable,ten_hours,152,13790,13554
item,copper-cable,ten_hours,153,13774,13669
item,copper-cable,ten_hours,154,13016,12906
item,copper-cable,ten_hours,155,10480,9582
item,copper-cable,ten_hours,156,9278,8570
item,copper-cable,ten_hours,157,8032,7318
item,copper-cable,ten_hours,158,6926,6600
item,copper-cable,ten_hours,159,7010,6720
item,copper-cable,ten_hours,160,7032,6840
item,copper-cable,ten_hours,161,7072,6944
item,copper-cable,ten_hours,162,7062,6912
item,copper-cable,ten_hours,163,6816,6716
item,copper-cable,ten_hours,164,6758,6724
item,copper-cable,ten_hours,165,6840,6768
item,copper-cable,ten_hours,166,6498,6760
item,copper-cable,ten_hours,167,4942,4308
item,copper-cable,ten_hours,168,3036,2520
item,copper-cable,ten_hours,169,2520,2517
item,copper-cable,ten_hours,170,2566,2572
item,copper-cable,ten_hours,171,2570,2564
item,copper-cable,ten_hours,172,2520,2520
item,copper-cable,ten_hours,173,2520,2520
item,copper-cable,ten_hours,174,2520,2520
item,copper-cable,ten_hours,175,2520,2520
item,copper-cable,ten_hours,176,2520,2520
item,copper-cable,ten_hours,177,2524,2523
item,copper-cable,ten_hours,178,1904,1905
item,copper-cable,ten_hours,179,1132,1146
item,copper-cable,ten_hours,180,1134,1119
item,copper-cable,ten_hours,181,1118,1125
item,copper-cable,ten_hours,182,1144,1134
item,copper-cable,ten_hours,183,1208,1218
item,copper-cable,ten_hours,184,1326,1333
item,copper-cable,ten_hours,185,1288,1286
item,copper-cable,ten_hours,186,1284,1287
item,copper-cable,ten_hours,187,1386,1506
item,copper-cable,ten_hours,188,1408,1410
item,copper-cable,ten_hours,189,1318,1320
item,copper-cable,ten_hours,190,406,449
item,copper-cable,ten_hours,191,590,898
item,copper-cable,ten_hours,192,656,732
item,copper-cable,ten_hours,193,896,447
item,copper-cable,ten_hours,194,392,423
item,copper-cable,ten_hours,195,408,578
item,copper-cable,ten_hours,196,550,213
item,copper-cable,ten_hours,197,66,66
item,copper-cable,ten_hours,198,38,38
item,copper-cable,fifty_hours,1,222180,221085
item,copper-cable,fifty_hours,2,216948,216150
item,copper-cable,fifty_hours,3,233288,233127
item,copper-cable,fifty_hours,4,234592,234608
item,copper-cable,fifty_hours,5,234098,234112
item,copper-cable,fifty_hours,6,233550,233541
item,copper-cable,fifty_hours,7,234502,234183
item,copper-cable,fifty_hours,8,235930,235170
item,copper-cable,fifty_hours,9,234720,234749
item,copper-cable,fifty_hours,10,235142,235105
item,copper-cable,fifty_hours,11,235672,235682
item,copper-cable,fifty_hours,12,235580,235591
item,copper-cable,fifty_hours,13,235622,235606
item,copper-cable,fifty_hours,14,236306,236240
item,copper-cable,fifty_hours,15,229166,229225
item,copper-cable,fifty_hours,16,229382,229345
item,copper-cable,fifty_hours,17,227442,227486
item,copper-cable,fifty_hours,18,231728,231608
item,copper-cable,fifty_hours,19,237212,237251
item,copper-cable,fifty_hours,20,235240,235169
item,copper-cable,fifty_hours,21,235804,235698
item,copper-cable,fifty_hours,22,237652,237467
item,copper-cable,fifty_hours,23,232392,231681
item,copper-cable,fifty_hours,24,237458,236224
item,copper-cable,fifty_hours,25,214786,212716
item,copper-cable,fifty_hours,26,178002,176909
item,copper-cable,fifty_hours,27,172808,171374
item,copper-cable,fifty_hours,28,178120,176732
item,copper-cable,fifty_hours,29,87762,85848
item,copper-cable,fifty_hours,30,69058,68134
item,copper-cable,fifty_hours,31,64844,63670
item,copper-cable,fifty_hours,32,38278,36048
item,copper-cable,fifty_hours,33,34548,34064
item,copper-cable,fifty_hours,34,19562,18677
item,copper-cable,fifty_hours,35,12650,12644
item,copper-cable,fifty_hours,36,9214,9213
item,copper-cable,fifty_hours,37,6084,6096
item,copper-cable,fifty_hours,38,5802,5972
item,copper-cable,fifty_hours,39,2942,3078
item,copper-cable,fifty_hours,40,654,317
item,electronic-circuit,ten_hours,1,13693,13756
item,electronic-circuit,ten_hours,2,13686,13732
item,electronic-circuit,ten_hours,3,13231,13385
item,electronic-circuit,ten_hours,4,12459,12440
item,electronic-circuit,ten_hours,5,12231,11883
item,electronic-circuit,ten_hours,6,12481,11642
item,electronic-circuit,ten_hours,7,13357,12436
item,electronic-circuit,ten_hours,8,12732,12290
item,electronic-circuit,ten_hours,9,13270,12764
item,electronic-circuit,ten_hours,10,13812,13134
item,electronic-circuit,ten_hours,11,13852,13374
item,electronic-circuit,ten_hours,12,13844,13661
item,electronic-circuit,ten_hours,13,13861,13815
item,electronic-circuit,ten_hours,14,13866,13690
item,electronic-circuit,ten_hours,15,13868,13791
item,electronic-circuit,ten_hours,16,13901,13720
item,electronic-circuit,ten_hours,17,13882,13749
item,electronic-circuit,ten_hours,18,13883,13772
item,electronic-circuit,ten_hours,19,13871,13785
item,electronic-circuit,ten_hours,20,13895,13712
item,electronic-circuit,ten_hours,21,13884,13807
item,electronic-circuit,ten_hours,22,13886,13718
item,electronic-circuit,ten_hours,23,13868,13759
item,electronic-circuit,ten_hours,24,13898,13652
item,electronic-circuit,ten_hours,25,13880,13777
item,electronic-circuit,ten_hours,26,13892,13756
item,electronic-circuit,ten_hours,27,13860,13763
item,electronic-circuit,ten_hours,28,13891,13740
item,electronic-circuit,ten_hours,29,13904,13699
item,electronic-circuit,ten_hours,30,13950,13809
item,electronic-circuit,ten_hours,31,13824,13718
item,electronic-circuit,ten_hours,32,13931,13460
item,electronic-circuit,ten_hours,33,13889,13551
item,electronic-circuit,ten_hours,34,14059,13744
item,electronic-circuit,ten_hours,35,14086,13963
item,electronic-circuit,ten_hours,36,14082,13915
item,electronic-circuit,ten_hours,37,14075,13646
item,electronic-circuit,ten_hours,38,14040,13546
item,electronic-circuit,ten_hours,39,14013,13900
item,electronic-circuit,ten_hours,40,13979,13682
item,electronic-circuit,ten_hours,41,13943,13652
item,electronic-circuit,ten_hours,42,14000,13694
item,electronic-circuit,ten_hours,43,14007,13842
item,electronic-circuit,ten_hours,44,13995,13724
item,electronic-circuit,ten_hours,45,13998,13807
item,electronic-circuit,ten_hours,46,14025,13648
item,electronic-circuit,ten_hours,47,14038,13858
item,electronic-circuit,ten_hours,48,14010,13877
item,electronic-circuit,ten_hours,49,14049,14264
item,electronic-circuit,ten_hours,50,14013,14157
item,electronic-circuit,ten_hours,51,13997,13901
item,electronic-circuit,ten_hours,52,13991,13669
item,electronic-circuit,ten_hours,53,13978,13750
item,electronic-circuit,ten_hours,54,14015,13716
item,electronic-circuit,ten_hours,55,14008,13722
item,electronic-circuit,ten_hours,56,14017,13834
item,electronic-circuit,ten_hours,57,14013,13975
item,electronic-circuit,ten_hours,58,14007,13953
item,electronic-circuit,ten_hours,59,13997,13844
item,electronic-circuit,ten_hours,60,14006,13709
item,electronic-circuit,ten_hours,61,13990,13772
item,electronic-circuit,ten_hours,62,13998,13820
item,electronic-circuit,ten_hours,63,13986,13943
item,electronic-circuit,ten_hours,64,14020,13798
item,electronic-circuit,ten_hours,65,14015,14061
item,electronic-circuit,ten_hours,66,14191,13954
item,electronic-circuit,ten_hours,67,14523,14317
item,electronic-circuit,ten_hours,68,14628,14404
item,electronic-circuit,ten_hours,69,13398,14222
item,electronic-circuit,ten_hours,70,13175,13250
item,electronic-circuit,ten_hours,71,13279,13095
item,electronic-circuit,ten_hours,72,13337,13032
